maintype,grade,FD-score,LiA-score,CLIB-score,CLIB_stop-score,CILT-score,CILT_stop-score
school,4,96,91,42,39,67,68
media,4,96,82,47,42,61,64
leesboeken,5,80,74,39,36,70,71
media,4,49,46,29,24,81,84
leesboeken,2,74,63,30,29,74,75
leesboeken,1,121,115,67,62,53,56
media,4,62,55,32,27,78,81
leesboeken,7,82,73,40,35,70,73
school,5,76,69,39,33,74,78
leesboeken,5,96,86,42,43,65,64
school,3,99,94,57,56,62,62
school,4,89,82,48,48,71,71
leesboeken,5,89,79,44,40,63,65
school,3,92,86,46,43,68,70
leesboeken,4,71,64,32,30,74,75
school,6,78,74,50,46,70,73
media,4,86,76,40,39,67,68
media,4,84,74,37,31,70,73
leesboeken,2,88,78,42,40,67,68
leesboeken,5,73,69,33,28,75,77
media,3,98,80,46,43,55,57
leesboeken,7,95,85,42,39,65,67
leesboeken,5,88,75,40,38,66,67
leesboeken,5,89,84,49,40,64,69
school,5,88,79,38,35,68,70
leesboeken,7,97,87,43,40,61,63
school,3,86,79,43,42,67,68
leesboeken,3,80,72,43,36,69,73
leesboeken,2,75,68,35,34,73,74
leesboeken,5,77,66,40,35,67,70
leesboeken,5,77,72,38,36,72,73
school,4,106,97,55,49,57,60
leesboeken,5,91,81,43,37,62,65
leesboeken,5,92,81,40,36,63,66
leesboeken,4,80,69,39,35,68,70
school,3,89,81,49,41,62,67
media,4,74,64,41,33,73,79
leesboeken,4,74,68,37,31,73,76
leesboeken,2,88,75,44,39,64,66
leesboeken,2,81,70,41,36,66,69
leesboeken,2,54,44,21,17,83,85
leesboeken,2,99,90,44,43,60,61
leesboeken,5,73,60,34,32,70,72
leesboeken,1,123,116,64,61,56,58
school,6,73,60,35,33,70,72
leesboeken,5,77,65,39,34,67,70
leesboeken,7,88,78,40,36,66,69
leesboeken,5,76,71,41,37,70,73
leesboeken,5,81,75,43,39,67,70
leesboeken,5,73,67,40,38,69,70
leesboeken,2,88,81,40,37,66,68
leesboeken,5,92,80,42,39,63,65
school,5,72,60,37,34,71,73
media,3,86,81,46,46,66,65
school,5,74,58,34,32,72,73
leesboeken,7,73,61,35,35,70,70
school,5,94,87,42,37,65,68
media,4,57,51,27,24,81,83
school,4,64,57,30,28,75,77
school,5,83,77,39,36,70,72
leesboeken,2,73,68,37,34,74,76
media,4,53,46,21,17,87,90
school,5,67,59,41,35,70,73
school,6,60,53,37,32,75,77
school,3,88,80,38,34,68,71
leesboeken,2,80,74,42,39,69,71
leesboeken,5,81,73,39,35,70,72
leesboeken,2,99,92,47,41,61,65
school,3,97,87,51,46,59,62
school,4,87,79,48,48,64,64
school,4,86,79,39,36,73,74
leesboeken,8,74,62,33,30,74,76
leesboeken,5,70,63,46,38,71,75
school,6,55,54,31,27,83,85
leesboeken,5,82,75,38,35,69,71
leesboeken,6,68,47,41,37,65,67
media,4,76,68,39,35,72,74
school,3,87,79,43,39,65,67
leesboeken,5,78,62,38,31,67,70
leesboeken,5,85,72,42,38,65,67
school,5,71,62,27,21,75,79
leesboeken,5,78,69,40,35,69,72
school,5,100,92,51,48,61,63
school,5,74,67,36,33,72,74
school,1,94,88,49,44,66,69
media,4,68,58,30,26,80,83
leesboeken,2,71,59,34,31,71,73
media,4,74,68,35,31,73,75
media,4,69,63,37,32,74,77
leesboeken,2,85,77,36,34,69,70
leesboeken,2,86,82,45,41,65,68
media,4,70,56,34,32,70,71
leesboeken,4,91,80,36,34,67,68
leesboeken,4,87,75,39,35,63,65
leesboeken,2,88,82,43,39,66,68
media,4,54,50,30,25,81,84
media,4,64,57,35,30,76,79
media,4,84,77,45,43,64,65
school,5,78,76,49,46,73,75
school,5,87,80,40,37,71,73
media,4,62,58,29,27,83,84
school,6,73,68,41,36,72,74
school,5,84,77,39,34,69,72
leesboeken,2,81,72,31,28,73,75
leesboeken,2,82,72,37,31,67,71
leesboeken,5,81,75,42,39,68,70
school,4,82,73,38,35,68,70
leesboeken,5,71,66,37,32,74,77
school,6,82,74,41,33,69,73
school,4,63,58,21,16,86,89
school,6,83,75,44,37,67,71
leesboeken,4,63,56,35,31,73,75
school,4,67,59,31,33,73,72
leesboeken,5,100,90,45,43,61,62
school,6,75,68,43,38,69,72
leesboeken,7,79,69,36,32,70,72
school,4,75,70,30,29,77,78
school,4,89,81,42,39,66,67
media,3,88,81,42,42,64,64
media,5,95,87,48,44,61,64
school,5,77,68,30,26,72,74
leesboeken,5,89,83,41,38,66,68
leesboeken,5,81,74,40,35,68,71
leesboeken,2,93,83,43,35,62,66
leesboeken,6,65,45,37,33,68,70
school,5,82,80,49,45,69,71
leesboeken,5,83,77,41,35,69,72
media,4,72,58,30,27,75,77
leesboeken,7,80,70,37,33,70,73
leesboeken,7,69,57,30,28,76,77
leesboeken,5,80,69,34,31,70,72
leesboeken,2,89,79,41,39,65,66
media,3,87,80,39,37,66,67
leesboeken,2,83,77,49,43,68,71
leesboeken,5,86,81,46,41,66,69
leesboeken,2,95,88,41,37,66,68
leesboeken,2,81,69,39,34,66,68
school,5,77,66,25,19,80,83
leesboeken,7,101,90,50,48,58,59
school,5,82,75,45,43,69,70
leesboeken,5,79,68,36,33,70,72
leesboeken,5,82,74,45,40,63,66
leesboeken,3,74,65,37,35,75,76
media,4,67,59,40,34,71,74
leesboeken,5,88,78,41,36,66,69
leesboeken,3,71,52,36,33,69,71
leesboeken,3,80,75,43,37,69,73
school,6,68,60,36,30,75,78
school,4,91,85,51,48,64,66
media,4,59,52,28,24,80,82
leesboeken,7,90,81,41,34,66,71
media,4,67,61,36,31,76,79
school,5,60,52,36,35,75,76
school,6,93,82,39,39,63,63
leesboeken,5,89,81,47,38,62,67
leesboeken,7,84,76,42,39,66,68
leesboeken,2,92,87,46,43,65,66
leesboeken,5,90,81,42,38,66,68
school,5,93,84,45,41,63,65
school,6,68,58,36,35,74,74
media,4,83,75,38,34,72,74
leesboeken,2,93,85,51,46,60,63
leesboeken,5,79,69,35,31,71,73
media,4,65,59,31,26,80,83
leesboeken,5,82,74,35,32,71,73
leesboeken,5,78,70,33,30,74,75
media,4,61,58,32,25,81,85
leesboeken,5,98,92,53,51,61,63
school,6,53,47,21,18,88,89
leesboeken,7,86,78,43,41,68,69
media,4,80,71,38,36,71,73
school,5,88,81,50,44,66,69
leesboeken,3,86,73,44,39,66,69
school,6,75,70,40,36,72,74
leesboeken,5,75,69,29,26,74,76
leesboeken,2,73,61,34,31,72,74
school,4,94,88,46,45,64,65
media,4,51,43,23,20,83,85
leesboeken,5,95,85,52,49,57,59
media,4,72,67,36,34,76,77
leesboeken,5,66,60,26,24,79,79
leesboeken,5,80,66,40,36,67,69
leesboeken,2,98,90,49,43,62,66
leesboeken,5,98,90,51,51,60,60
leesboeken,5,89,82,45,43,64,65
leesboeken,2,82,74,43,37,66,70
school,5,97,90,50,46,61,63
school,4,68,64,37,32,74,77
media,4,68,58,27,24,83,85
leesboeken,2,84,77,42,37,67,70
school,5,81,75,37,33,72,75
leesboeken,2,99,87,39,37,63,64
school,4,100,88,46,45,60,61
leesboeken,5,87,80,34,30,72,74
leesboeken,2,90,84,41,39,67,68
leesboeken,2,96,89,44,40,63,65
leesboeken,2,95,85,46,43,60,61
school,5,91,82,44,41,62,64
media,3,88,81,43,42,66,67
media,4,77,66,38,35,71,73
media,4,67,60,31,28,73,75
media,4,76,69,37,30,74,78
school,5,91,84,47,43,66,68
leesboeken,5,96,90,48,45,63,65
leesboeken,7,53,41,20,16,84,86
leesboeken,3,88,82,48,47,66,67
leesboeken,2,92,85,41,37,67,69
school,6,63,59,26,21,85,88
leesboeken,2,91,84,43,40,64,66
leesboeken,2,85,76,42,38,65,68
media,4,70,65,35,28,77,81
media,4,80,72,39,36,71,72
leesboeken,2,94,80,52,51,59,60
leesboeken,5,75,71,36,33,74,76
school,4,81,71,41,37,68,70
leesboeken,7,74,63,35,32,71,73
leesboeken,6,79,70,35,32,71,73
media,4,75,64,38,34,70,72
media,4,75,67,38,32,74,77
leesboeken,5,77,70,40,36,68,70
school,4,77,70,44,39,68,71
leesboeken,5,94,86,46,41,63,65
leesboeken,5,68,63,39,35,73,76
media,3,76,72,43,40,68,70
leesboeken,5,75,70,39,37,72,73
school,3,106,98,59,56,55,57
media,4,72,59,39,34,68,72
media,4,66,58,28,20,78,82
school,6,70,67,41,38,72,74
school,6,73,69,34,23,78,85
leesboeken,7,87,76,45,40,62,65
leesboeken,7,90,83,42,39,67,69
leesboeken,7,86,69,41,38,64,66
school,6,73,71,44,40,74,76
school,5,88,85,51,46,69,72
leesboeken,5,70,66,42,40,71,72
school,5,86,77,49,44,63,66
leesboeken,5,93,84,44,40,64,66
leesboeken,2,92,83,40,37,69,70
media,4,60,50,30,25,80,83
media,4,79,71,38,36,73,75
leesboeken,2,87,80,43,41,65,67
leesboeken,4,84,78,43,39,67,70
leesboeken,5,70,56,35,31,70,72
leesboeken,4,60,50,34,28,76,79
leesboeken,3,87,79,43,39,64,66
leesboeken,6,68,57,34,30,73,75
leesboeken,5,90,82,39,32,67,72
school,4,89,83,51,46,62,65
media,4,53,46,30,25,80,83
leesboeken,5,75,61,35,30,69,72
school,5,81,77,44,39,71,74
leesboeken,7,78,70,40,39,69,70
media,4,66,56,37,32,74,77
school,3,85,80,47,43,66,69
school,4,76,69,39,35,70,72
school,3,80,76,40,39,73,74
school,5,86,72,47,43,61,63
leesboeken,5,95,85,40,37,63,65
leesboeken,7,101,94,49,48,60,60
school,5,78,68,42,40,64,66
media,4,57,52,32,26,79,82
leesboeken,7,61,47,22,17,81,84
school,4,84,78,40,35,68,71
school,4,73,69,42,36,73,76
school,5,79,69,36,33,69,71
school,4,91,84,43,39,68,71
leesboeken,5,92,79,46,45,59,60
school,5,92,84,49,45,62,64
media,4,57,51,41,38,74,76
school,4,74,71,42,40,72,74
school,4,94,85,44,39,63,66
leesboeken,5,68,55,35,32,71,73
leesboeken,2,78,73,40,36,71,73
school,6,77,64,43,39,67,69
leesboeken,2,97,90,47,45,61,62
leesboeken,7,90,80,42,39,63,65
media,4,69,62,38,34,73,76
school,6,97,90,52,52,61,60
media,4,70,58,39,36,72,73
media,4,68,59,27,24,77,79
media,4,78,71,42,39,73,74
school,6,87,78,46,40,64,67
leesboeken,5,82,74,39,34,66,69
leesboeken,5,82,72,35,30,72,75
leesboeken,5,90,81,41,34,67,71
leesboeken,7,92,84,41,38,66,68
leesboeken,7,80,74,29,29,77,78
school,4,82,78,40,37,71,73
leesboeken,2,92,84,43,40,64,66
school,5,74,66,41,36,69,72
leesboeken,7,93,86,44,40,66,68
leesboeken,6,82,74,42,39,67,68
leesboeken,5,75,67,35,28,71,76
leesboeken,2,97,90,46,42,62,65
media,4,74,65,37,34,74,75
leesboeken,5,91,84,43,40,65,67
leesboeken,5,88,80,43,41,65,66
media,4,79,70,37,32,70,73
leesboeken,5,92,86,41,39,68,69
school,5,87,81,45,41,69,72
leesboeken,2,83,69,43,37,63,67
media,4,74,61,36,30,72,76
leesboeken,2,84,77,38,36,71,72
school,6,70,62,39,36,71,73
leesboeken,2,93,79,41,40,63,64
school,4,74,71,46,42,71,73
media,4,78,70,40,37,71,73
school,6,72,64,39,37,73,74
media,4,58,52,26,20,81,84
school,5,59,55,33,23,81,87
school,5,56,45,28,24,81,84
leesboeken,7,88,78,40,35,66,69
leesboeken,2,72,61,33,31,72,73
school,3,74,69,35,30,76,79
leesboeken,2,92,86,38,37,70,70
school,5,83,82,60,57,66,68
leesboeken,5,81,73,41,36,68,71
media,4,63,55,34,31,77,79
leesboeken,7,89,84,44,42,67,68
leesboeken,5,69,57,34,29,72,75
school,6,54,50,30,27,83,84
media,4,64,55,32,27,77,80
leesboeken,5,71,66,37,32,71,74
school,5,85,78,42,37,69,72
leesboeken,5,92,80,43,41,64,66
leesboeken,2,97,91,48,44,61,63
school,3,84,79,40,30,73,79
leesboeken,8,73,61,32,30,72,74
leesboeken,5,97,89,50,43,61,65
media,4,74,63,30,29,76,77
leesboeken,3,77,67,38,32,71,75
school,5,87,78,32,28,71,73
school,6,77,68,42,37,69,72
media,4,72,68,35,34,77,78
school,5,75,65,31,29,75,76
leesboeken,7,74,64,31,26,75,78
leesboeken,5,95,87,47,45,64,65
school,6,74,62,40,37,69,70
school,3,108,103,62,55,60,65
leesboeken,2,89,80,41,37,68,71
leesboeken,7,95,88,48,46,61,62
leesboeken,5,98,86,41,35,61,65
leesboeken,6,66,58,34,31,74,76
media,4,86,78,47,44,63,65
school,6,60,55,42,38,77,79
school,5,69,65,33,26,79,83
leesboeken,2,93,82,44,40,61,63
school,6,81,73,44,40,70,73
leesboeken,7,95,88,44,43,63,64
leesboeken,2,97,90,49,47,62,63
leesboeken,5,89,82,41,38,67,69
leesboeken,7,90,79,45,42,60,62
leesboeken,2,92,80,44,41,63,65
leesboeken,2,92,80,43,39,62,64
leesboeken,7,92,80,54,51,56,59
media,4,86,79,47,43,65,68
leesboeken,5,65,57,37,33,73,75
leesboeken,7,87,82,46,40,67,71
leesboeken,5,90,79,43,41,63,64
leesboeken,5,75,61,36,33,70,72
school,4,75,69,37,35,71,73
leesboeken,5,96,86,47,43,59,61
leesboeken,7,75,55,35,32,70,72
leesboeken,7,87,69,46,42,60,62
school,4,68,63,35,32,76,78
leesboeken,5,76,68,36,32,73,75
leesboeken,2,89,82,44,40,66,68
leesboeken,5,82,73,41,38,67,69
leesboeken,7,89,76,46,43,61,63
school,4,91,83,47,42,65,68
leesboeken,7,73,65,32,27,73,76
school,5,94,85,48,47,61,61
leesboeken,5,86,78,47,39,64,69
school,5,87,80,47,41,66,69
media,4,73,65,41,37,71,74
media,4,55,49,29,25,80,82
school,4,87,82,46,40,68,71
leesboeken,5,95,86,40,40,66,66
leesboeken,2,83,76,37,33,71,73
leesboeken,5,72,64,37,31,73,76
leesboeken,5,88,80,44,41,66,68
school,3,97,90,52,46,63,66
leesboeken,7,71,60,33,31,72,73
media,4,82,73,45,41,66,69
school,6,70,66,44,36,70,75
leesboeken,5,84,73,39,36,68,70
school,5,94,87,45,41,62,64
school,5,70,66,30,26,79,81
school,5,66,62,35,28,80,84
leesboeken,7,86,77,38,32,71,74
leesboeken,2,103,97,45,39,65,68
media,4,67,56,37,33,71,74
media,4,55,51,32,30,82,83
school,6,78,69,35,29,70,73
leesboeken,3,85,77,37,35,69,71
school,3,94,82,38,37,68,68
leesboeken,2,91,83,42,37,66,69
leesboeken,5,54,48,31,29,80,81
media,4,58,52,30,23,78,82
media,4,86,72,42,39,66,67
school,4,83,73,37,37,70,70
leesboeken,5,87,80,46,40,64,68
school,6,83,76,41,36,70,73
school,5,75,61,31,27,73,75
leesboeken,5,86,79,45,40,66,69
leesboeken,5,65,63,32,24,80,84
school,6,74,67,30,26,74,77
school,6,67,59,30,25,75,78
school,6,89,79,48,48,64,64
leesboeken,2,80,73,37,34,71,73
media,4,72,65,32,29,77,79
leesboeken,3,85,78,35,33,69,70
leesboeken,7,74,66,33,32,72,73
leesboeken,5,81,75,40,34,66,69
leesboeken,5,101,93,45,44,62,63
school,4,58,56,36,33,77,79
leesboeken,2,91,84,47,40,64,67
school,4,78,67,42,39,68,70
school,5,88,78,41,39,67,68
leesboeken,2,99,91,42,38,64,67
leesboeken,2,90,83,43,40,66,68
leesboeken,2,80,73,35,33,73,74
leesboeken,3,100,93,48,46,61,62
leesboeken,3,86,82,44,39,71,74
leesboeken,2,86,79,42,38,68,70
leesboeken,5,93,87,49,46,63,65
media,4,80,70,46,37,67,72
leesboeken,2,83,75,40,40,68,68
leesboeken,2,81,76,45,44,66,67
leesboeken,5,79,69,41,38,66,67
leesboeken,2,95,88,42,39,66,68
leesboeken,2,102,93,43,40,62,64
leesboeken,5,83,73,37,34,68,70
leesboeken,5,90,78,43,37,62,66
leesboeken,2,79,66,37,36,69,70
school,3,97,90,52,48,59,61
leesboeken,7,58,49,17,13,84,86
school,4,88,84,57,53,64,66
school,5,84,77,36,34,73,74
media,4,79,70,34,31,73,75
leesboeken,5,80,64,34,28,68,71
media,4,71,62,37,35,74,76
media,4,75,68,34,29,75,78
leesboeken,2,92,85,41,39,67,68
school,6,78,73,35,28,75,79
leesboeken,2,87,77,38,34,68,71
leesboeken,5,77,62,37,31,68,71
school,5,76,71,34,33,75,75
media,4,62,57,28,25,82,83
school,6,61,55,34,29,82,84
leesboeken,5,93,84,36,33,70,72
school,5,65,61,36,32,80,82
leesboeken,5,92,82,42,38,64,67
school,5,82,72,38,31,68,72
media,3,101,93,49,46,59,61
leesboeken,5,87,77,43,41,64,65
school,6,74,66,41,36,70,73
school,6,71,60,28,24,76,78
school,2,99,91,47,39,61,66
leesboeken,4,89,80,52,47,60,63
leesboeken,7,65,55,26,24,77,78
school,5,91,81,46,40,66,70
leesboeken,2,76,60,39,36,66,68
school,3,77,68,37,33,71,73
leesboeken,5,90,83,44,41,67,69
leesboeken,5,74,64,36,32,73,75
leesboeken,5,88,79,40,37,66,68
media,4,66,56,33,30,71,73
school,5,54,45,26,24,84,85
leesboeken,2,96,88,44,36,65,69
leesboeken,5,91,84,46,44,64,65
leesboeken,7,88,82,42,37,69,71
leesboeken,5,90,84,43,38,66,69
leesboeken,7,108,100,52,50,57,59
leesboeken,2,79,73,37,36,70,71
school,6,80,75,42,38,73,75
leesboeken,8,80,74,33,33,73,73
leesboeken,5,86,81,42,40,66,68
leesboeken,7,80,70,32,28,70,73
media,4,71,64,41,34,70,75
leesboeken,5,84,77,44,39,69,71
school,4,95,86,46,36,63,69
school,5,66,63,42,38,73,76
media,4,72,63,33,27,76,79
leesboeken,2,78,72,35,28,73,77
school,3,88,79,39,37,67,68
media,4,71,59,37,35,71,72
media,4,69,60,34,30,76,79
leesboeken,6,69,57,34,30,71,73
leesboeken,7,100,88,48,45,60,61
leesboeken,2,80,75,40,38,73,73
leesboeken,5,86,79,43,40,66,68
leesboeken,7,77,68,34,32,72,73
leesboeken,5,79,69,34,32,71,73
leesboeken,5,98,92,39,38,67,68
school,6,71,62,27,22,76,79
media,4,51,43,21,14,83,87
school,4,72,65,34,29,75,78
leesboeken,5,78,71,36,31,71,75
media,3,81,77,38,36,72,73
leesboeken,7,75,70,37,33,72,74
media,4,69,55,36,32,72,74
media,4,83,69,39,35,67,70
leesboeken,3,88,81,47,42,66,69
school,4,93,87,49,45,64,66
school,4,68,66,36,33,80,82
leesboeken,5,89,78,43,38,65,67
school,4,92,81,46,44,64,65
school,6,75,68,39,33,69,73
media,4,69,58,38,35,72,73
media,4,65,55,32,29,79,80
media,4,66,57,36,32,71,73
leesboeken,7,65,55,32,28,76,78
leesboeken,7,86,68,46,41,59,62
school,6,72,65,43,41,72,73
media,4,67,61,35,30,76,80
leesboeken,2,73,56,31,24,71,75
school,6,64,57,33,31,76,77
leesboeken,4,82,72,37,35,70,71
leesboeken,8,83,76,35,30,71,74
school,6,77,71,34,27,77,81
leesboeken,7,71,57,32,28,74,76
school,6,90,85,42,37,71,74
leesboeken,8,76,68,32,27,72,75
leesboeken,5,84,75,36,32,70,72
media,4,58,51,31,26,76,79
school,5,75,65,40,38,68,69
leesboeken,5,78,69,33,30,73,74
media,4,60,52,30,25,82,85
leesboeken,2,85,77,39,36,69,71
leesboeken,5,77,65,45,40,65,68
school,5,98,88,53,50,57,59
leesboeken,2,82,74,35,31,70,72
leesboeken,6,72,62,35,33,74,75
leesboeken,7,90,82,38,35,68,71
media,4,72,66,34,30,73,75
leesboeken,2,88,82,43,36,66,71
leesboeken,2,81,76,39,34,74,76
leesboeken,5,96,89,50,46,58,61
school,3,79,75,44,42,70,72
school,4,85,75,39,34,65,68
school,5,84,77,45,42,65,67
school,5,97,94,61,57,62,65
media,4,47,40,23,17,84,88
leesboeken,5,85,78,37,33,70,72
leesboeken,7,93,82,42,40,65,67
school,5,79,70,39,36,68,70
leesboeken,5,91,78,44,40,62,64
leesboeken,5,81,65,42,38,64,66
school,3,84,77,44,40,66,68
school,5,79,66,32,27,73,76
school,4,81,77,36,32,76,79
school,3,87,81,42,37,70,73
media,4,64,57,34,32,76,78
school,5,60,47,24,19,82,85
leesboeken,5,86,76,40,35,68,71
media,4,75,72,34,37,75,74
school,6,72,69,40,37,73,75
media,4,76,67,37,32,72,75
leesboeken,3,88,81,39,37,68,69
leesboeken,2,89,81,45,43,64,65
school,6,79,64,39,33,68,71
school,6,97,84,50,52,59,59
school,3,86,80,49,47,67,68
leesboeken,1,124,116,66,60,55,58
school,4,88,79,45,44,64,64
leesboeken,7,83,74,34,29,71,74
leesboeken,6,57,44,23,22,78,79
leesboeken,4,90,83,50,47,61,63
leesboeken,2,96,87,47,44,63,65
leesboeken,4,73,65,28,27,76,77
leesboeken,5,90,77,43,40,60,62
school,5,96,90,51,49,63,64
leesboeken,2,89,81,38,38,66,66
media,4,76,67,39,35,72,75
media,4,74,62,39,32,70,74
school,3,95,87,51,45,62,66
media,4,75,67,43,38,68,71
leesboeken,7,87,75,42,36,65,68
leesboeken,5,80,70,42,43,65,65
media,4,77,69,38,35,70,72
media,4,74,61,31,28,74,76
leesboeken,7,79,73,46,43,68,70
media,4,72,64,37,35,75,76
media,4,76,67,37,34,72,75
leesboeken,5,85,74,36,34,67,69
leesboeken,5,85,81,43,38,69,72
school,5,93,85,39,37,68,69
media,4,60,54,38,34,76,79
media,4,77,68,36,32,71,73
leesboeken,5,92,83,44,42,64,65
leesboeken,2,86,77,37,34,68,70
school,5,84,77,46,42,67,69
media,4,49,44,26,21,83,86
leesboeken,5,103,94,47,44,59,61
school,5,95,86,52,46,59,62
school,4,80,74,31,25,80,83
leesboeken,5,80,71,37,33,70,72
leesboeken,2,101,92,48,44,60,63
media,4,82,77,41,36,70,72
leesboeken,7,72,63,26,25,76,76
leesboeken,7,70,57,37,32,69,72
leesboeken,5,96,87,49,45,58,61
school,6,52,39,29,24,79,82
school,4,93,84,44,38,67,71
school,4,91,86,41,36,68,71
school,2,120,114,82,75,49,53
school,5,65,58,33,29,79,82
leesboeken,5,86,78,39,33,70,73
leesboeken,5,94,85,45,44,63,63
school,6,89,85,51,47,65,68
school,5,91,84,50,44,64,68
leesboeken,5,84,79,41,39,69,70
leesboeken,5,92,82,46,44,61,63
school,6,86,77,42,39,65,67
school,4,82,72,36,33,71,73
media,4,67,58,28,23,80,83
media,4,74,68,38,35,76,78
leesboeken,2,89,80,46,42,65,68
school,5,56,51,34,31,77,79
media,4,82,78,49,45,67,70
school,5,88,81,51,41,62,68
leesboeken,2,89,77,46,42,64,66
leesboeken,7,86,78,42,39,66,67
school,3,93,85,43,38,65,68
leesboeken,7,77,59,41,37,63,65
school,6,58,47,27,23,80,82
school,5,82,74,42,35,67,71
school,5,77,70,41,37,71,73
school,3,85,80,39,37,71,72
leesboeken,7,91,82,43,39,62,65
leesboeken,2,98,90,47,44,62,64
school,4,60,58,40,36,78,80
leesboeken,5,100,93,47,46,61,61
leesboeken,7,81,74,38,34,69,71
school,6,87,78,43,40,68,69
media,4,55,39,29,25,76,78
leesboeken,2,94,83,39,36,64,66
leesboeken,4,84,78,42,39,69,71
leesboeken,5,85,73,42,40,63,64
media,4,70,64,41,36,74,77
leesboeken,5,100,91,44,42,60,62
leesboeken,7,50,38,16,11,89,91
leesboeken,5,77,70,39,34,72,75
media,4,60,53,35,32,77,79
media,4,74,63,29,26,75,76
school,5,71,65,37,34,72,74
leesboeken,5,65,48,33,29,70,73
school,6,84,75,40,36,69,72
leesboeken,2,94,82,45,41,62,64
leesboeken,7,96,89,49,46,62,64
leesboeken,5,74,58,29,27,72,73
leesboeken,5,90,83,39,37,71,72
school,5,88,76,32,28,71,73
school,5,82,72,36,29,69,73
school,4,86,78,41,39,68,69
school,5,91,86,50,48,62,63
school,2,100,92,50,45,61,64
leesboeken,7,75,65,34,32,72,73
leesboeken,5,99,92,52,47,58,61
leesboeken,5,84,76,47,39,61,67
leesboeken,2,88,82,48,45,65,67
leesboeken,7,87,72,46,44,62,63
leesboeken,2,92,89,48,47,69,69
leesboeken,4,92,84,40,40,66,65
leesboeken,5,89,82,43,43,65,65
school,6,64,48,35,29,76,79
school,3,98,86,63,62,57,58
school,6,67,61,36,31,75,78
leesboeken,3,76,69,32,29,78,80
school,5,88,79,44,41,65,68
media,4,75,67,37,35,72,73
leesboeken,2,83,75,41,37,67,69
leesboeken,7,76,68,33,32,73,74
leesboeken,2,93,84,47,45,62,64
leesboeken,2,94,86,45,41,62,65
leesboeken,2,77,66,32,28,71,74
leesboeken,5,90,78,39,36,66,68
leesboeken,5,86,79,41,40,67,67
school,6,97,85,50,43,59,63
school,4,75,70,38,35,75,76
school,5,89,81,31,29,70,71
leesboeken,3,96,85,48,41,61,65
leesboeken,5,87,77,38,33,65,68
school,3,84,77,42,38,69,72
leesboeken,7,95,86,41,39,63,64
leesboeken,4,84,77,40,35,70,73
school,5,78,71,32,32,73,73
school,6,68,63,33,26,77,81
leesboeken,2,82,74,38,35,69,71
media,4,55,50,29,24,83,85
leesboeken,5,80,75,38,33,71,73
leesboeken,5,83,75,38,32,69,72
leesboeken,5,88,82,45,41,66,69
leesboeken,5,69,64,36,34,75,77
media,4,70,61,41,37,72,75
school,5,87,80,42,40,69,70
leesboeken,5,89,81,39,34,69,72
leesboeken,4,77,67,41,38,67,69
school,6,76,69,34,32,76,77
school,5,71,65,40,38,72,73
media,5,96,86,44,44,62,62
media,4,63,59,31,27,80,82
leesboeken,3,96,88,49,43,60,63
school,5,90,83,51,45,63,66
leesboeken,7,86,79,36,34,71,73
school,5,57,56,36,30,81,85
leesboeken,2,92,78,42,39,62,64
school,4,80,71,31,21,77,83
school,6,54,48,37,36,79,80
leesboeken,2,91,82,43,40,62,64
school,5,73,66,37,35,73,74
school,6,81,73,38,32,72,75
media,4,71,60,33,29,74,77
leesboeken,5,80,74,31,29,75,76
leesboeken,2,74,66,39,36,70,71
school,3,79,71,36,30,73,77
leesboeken,5,89,77,39,34,66,69
leesboeken,5,90,81,33,31,70,72
leesboeken,2,86,80,42,38,67,69
media,4,76,65,37,34,72,74
school,6,90,79,42,38,63,66
media,4,82,73,40,35,70,73
school,4,89,81,46,43,64,66
media,4,75,67,38,33,74,77
school,6,77,64,43,39,65,67
leesboeken,8,74,65,33,29,74,76
school,4,86,79,50,47,65,67
leesboeken,3,80,68,37,35,70,70
media,4,75,68,38,35,73,75
leesboeken,2,90,81,36,31,69,72
leesboeken,3,90,83,51,48,60,61
leesboeken,5,91,83,42,39,65,66
leesboeken,5,90,81,43,40,66,68
